region,area,hhid,thogar,hh_wgt
central,rural,1760,7,72.0
central,rural,1761,4,72.0
central,rural,1762,2,72.0
central,rural,1763,2,72.0
central,rural,1764,5,72.0
central,rural,1765,6,72.0
central,rural,1766,5,72.0
central,rural,1767,3,72.0
central,rural,1768,6,72.0
central,rural,1769,4,72.0
central,rural,1770,5,72.0
central,rural,1771,9,72.0
central,urbana,1772,6,241.0
central,urbana,1773,5,241.0
central,urbana,1774,5,241.0
central,urbana,1775,4,241.0
central,urbana,1776,3,241.0
central,urbana,1777,3,241.0
central,urbana,1778,5,241.0
central,urbana,1779,3,241.0
central,urbana,1780,4,241.0
central,urbana,1781,4,241.0
central,urbana,1782,7,241.0
central,urbana,1783,7,241.0
central,urbana,1784,4,185.0
central,urbana,1785,7,185.0
central,urbana,1786,3,185.0
central,urbana,1787,1,185.0
central,urbana,1788,4,185.0
central,urbana,1789,3,185.0
central,urbana,1790,2,185.0
central,urbana,1791,4,185.0
central,urbana,1792,4,185.0
central,urbana,1793,4,434.0
central,urbana,1794,1,434.0
central,urbana,1795,5,434.0
central,urbana,1796,6,434.0
central,urbana,1797,3,434.0
central,urbana,1798,5,434.0
central,urbana,1799,5,434.0
central,urbana,1800,2,434.0
central,urbana,1801,2,434.0
central,urbana,1802,2,434.0
central,urbana,1803,6,169.0
central,urbana,1804,10,169.0
central,urbana,1805,8,169.0
central,urbana,1806,3,169.0
central,urbana,1807,6,169.0
central,urbana,1808,4,169.0
central,urbana,1809,7,169.0
central,urbana,1810,4,169.0
central,urbana,1811,3,169.0
central,rural,1812,2,95.0
central,rural,1813,8,95.0
central,rural,1814,6,95.0
central,rural,1815,4,95.0
central,rural,1816,3,95.0
central,rural,1817,8,95.0
central,rural,1818,3,95.0
central,rural,1819,5,95.0
central,rural,1820,5,95.0
central,rural,1821,4,95.0
central,rural,1822,4,95.0
central,rural,1823,3,95.0
central,rural,1824,5,87.0
central,rural,1825,10,87.0
central,rural,1826,7,87.0
central,rural,1827,6,87.0
central,rural,1828,6,87.0
central,rural,1829,2,87.0
central,rural,1830,14,87.0
central,rural,1831,3,87.0
central,rural,1832,7,87.0
central,rural,1833,9,87.0
central,rural,1834,3,87.0
central,rural,1835,4,87.0
central,rural,1836,9,70.0
central,rural,1837,3,70.0
central,rural,1838,12,70.0
central,rural,1839,3,70.0
central,rural,1840,9,70.0
central,rural,1841,5,70.0
central,rural,1842,8,70.0
central,rural,1843,7,70.0
central,rural,1844,3,70.0
central,rural,1845,4,70.0
central,rural,1846,6,70.0
central,urbana,1847,3,116.0
central,urbana,1848,2,116.0
central,urbana,1849,3,116.0
central,urbana,1850,7,116.0
central,urbana,1851,4,116.0
central,urbana,1852,9,116.0
central,urbana,1853,2,116.0
central,urbana,1854,7,116.0
central,urbana,1855,3,116.0
central,urbana,1856,5,116.0
central,rural,1857,5,352.0
central,rural,1858,2,352.0
central,rural,1859,3,352.0
central,rural,1860,4,352.0
central,rural,1861,3,352.0
central,rural,1862,2,352.0
central,rural,1863,5,352.0
central,rural,1864,5,352.0
central,rural,1865,6,352.0
central,rural,1866,4,352.0
central,rural,1867,3,352.0
central,rural,1868,3,352.0
central,rural,1869,5,352.0
central,rural,1870,3,352.0
central,rural,1871,6,159.0
central,rural,1872,5,159.0
central,rural,1873,7,159.0
central,rural,1874,4,159.0
central,rural,1875,7,159.0
central,rural,1876,2,159.0
central,rural,1877,3,159.0
central,rural,1878,3,159.0
central,rural,1879,8,159.0
central,rural,1880,10,159.0
central,rural,1881,4,143.0
central,rural,1882,7,143.0
central,rural,1883,6,143.0
central,rural,1884,4,143.0
central,rural,1885,7,143.0
central,rural,1886,5,143.0
central,rural,1887,7,143.0
central,rural,1888,6,143.0
central,rural,1889,2,143.0
central,rural,1890,5,143.0
central,rural,1891,7,143.0
central,rural,1892,13,120.0
central,rural,1893,5,120.0
central,rural,1894,5,120.0
central,rural,1895,4,120.0
central,rural,1896,6,120.0
central,rural,1897,4,120.0
central,rural,1898,16,120.0
central,rural,1899,4,83.0
central,rural,1900,2,83.0
central,rural,1901,4,83.0
central,rural,1902,3,83.0
central,rural,1903,7,83.0
central,rural,1904,2,83.0
central,rural,1905,2,83.0
central,rural,1906,6,83.0
central,rural,1907,8,83.0
central,rural,1908,16,83.0
central,rural,1909,4,83.0
central,rural,1910,4,83.0
central,rural,1911,3,147.0
central,rural,1912,7,147.0
central,rural,1913,5,147.0
central,rural,1914,2,147.0
central,rural,1915,4,147.0
central,rural,1916,4,147.0
central,rural,1917,5,147.0
central,rural,1918,6,147.0
central,rural,1919,3,183.0
central,rural,1920,4,183.0
central,rural,1921,7,183.0
central,rural,1922,3,183.0
central,rural,1923,5,183.0
central,rural,1924,3,183.0
central,rural,1925,5,183.0
central,rural,1926,4,183.0
central,rural,1927,2,157.0
central,rural,1928,8,157.0
central,rural,1929,6,157.0
central,rural,1930,4,157.0
central,rural,1931,8,157.0
central,rural,1932,3,157.0
central,rural,1933,5,157.0
central,rural,1934,8,157.0
central,rural,1935,5,157.0
central,rural,1936,7,157.0
central,rural,1937,7,157.0
central,rural,1938,7,157.0
central,rural,1939,7,157.0
central,urbana,1940,3,235.0
central,urbana,1941,5,235.0
central,urbana,1942,2,235.0
central,urbana,1943,4,235.0
central,urbana,1944,4,235.0
central,urbana,1945,3,235.0
central,urbana,1946,2,235.0
central,urbana,1947,5,235.0
central,urbana,1948,5,235.0
central,urbana,1949,1,459.0
central,urbana,1950,5,459.0
central,urbana,1951,9,459.0
central,urbana,1952,4,459.0
central,urbana,1953,12,459.0
central,urbana,1954,5,459.0
central,urbana,1955,6,459.0
central,urbana,1956,11,459.0
central,urbana,1957,8,459.0
central,urbana,1958,3,459.0
central,urbana,1959,7,459.0
central,urbana,1960,1,283.0
central,urbana,1961,4,283.0
central,urbana,1962,3,283.0
central,urbana,1963,3,283.0
central,urbana,1964,4,283.0
central,urbana,1965,5,283.0
central,urbana,1966,5,283.0
central,urbana,1967,2,283.0
central,urbana,1968,4,283.0
central,urbana,1969,4,283.0
central,urbana,1970,11,283.0
central,urbana,1971,8,283.0
central,rural,1972,6,70.0
central,rural,1973,5,70.0
central,rural,1974,2,70.0
central,rural,1975,4,70.0
central,rural,1976,4,70.0
central,rural,1977,3,70.0
central,rural,1978,4,70.0
central,rural,1979,5,70.0
central,rural,1980,7,220.0
central,rural,1981,3,220.0
central,rural,1982,3,220.0
central,rural,1983,4,220.0
central,rural,1984,9,220.0
central,rural,1985,2,220.0
central,rural,1986,1,220.0
central,rural,1987,4,220.0
central,rural,1988,4,220.0
central,rural,1989,5,220.0
central,rural,1990,2,183.0
central,rural,1991,4,183.0
central,rural,1992,1,183.0
central,rural,1993,4,183.0
central,rural,1994,3,183.0
central,rural,1995,5,183.0
central,rural,1996,4,183.0
central,rural,1997,4,183.0
central,rural,1998,6,183.0
central,rural,1999,6,183.0
central,rural,2000,5,183.0
central,rural,2001,5,242.0
central,rural,2002,11,242.0
central,rural,2003,7,242.0
central,rural,2004,2,242.0
central,rural,2005,5,242.0
central,rural,2006,4,242.0
central,rural,2007,5,242.0
central,rural,2008,6,242.0
central,rural,2009,9,242.0
central,rural,2010,6,213.0
central,rural,2011,3,213.0
central,rural,2012,1,213.0
central,rural,2013,8,213.0
central,rural,2014,6,213.0
central,rural,2015,4,213.0
central,rural,2016,5,213.0
central,rural,2017,8,213.0
central,rural,2018,4,213.0
central,rural,2019,2,213.0
central,rural,2020,4,213.0
central,rural,2021,4,107.0
central,rural,2022,2,107.0
central,rural,2023,4,107.0
central,rural,2024,4,107.0
central,rural,2025,4,107.0
central,rural,2026,2,107.0
central,rural,2027,5,90.0
central,rural,2028,2,90.0
central,rural,2029,8,90.0
central,rural,2030,5,90.0
central,rural,2031,4,90.0
central,rural,2032,8,90.0
central,rural,2033,6,90.0
central,rural,2034,4,90.0
central,rural,2035,8,90.0
central,rural,2036,4,204.0
central,rural,2037,7,204.0
central,rural,2038,5,204.0
central,rural,2039,6,204.0
central,rural,2040,6,204.0
central,rural,2041,6,204.0
central,rural,2042,4,204.0
central,rural,2043,4,204.0
central,rural,2044,8,203.0
central,rural,2045,7,203.0
central,rural,2046,2,203.0
central,rural,2047,10,203.0
central,rural,2048,4,203.0
central,rural,2049,6,203.0
central,rural,2050,4,203.0
central,rural,2051,4,203.0
central,rural,2052,8,203.0
central,urbana,2053,6,227.0
central,urbana,2054,5,227.0
central,urbana,2055,5,227.0
central,urbana,2056,4,227.0
central,urbana,2057,3,227.0
central,urbana,2058,5,227.0
central,urbana,2059,4,227.0
central,urbana,2060,5,227.0
central,urbana,2061,2,227.0
central,urbana,2062,5,227.0
central,urbana,2063,3,227.0
central,rural,2064,4,277.0
central,rural,2065,4,277.0
central,rural,2066,5,277.0
central,rural,2067,5,277.0
central,rural,2068,5,277.0
central,rural,2069,4,277.0
central,rural,2070,2,277.0
central,rural,2071,5,277.0
central,rural,2072,2,277.0
central,rural,2073,9,277.0
central,rural,2074,3,277.0
central,rural,2075,4,277.0
central,rural,2076,4,277.0
central,rural,2077,4,236.0
central,rural,2078,5,236.0
central,rural,2079,5,236.0
central,rural,2080,6,236.0
central,rural,2081,5,236.0
central,rural,2082,5,236.0
central,rural,2083,7,236.0
central,rural,2084,5,236.0
central,rural,2085,3,236.0
central,rural,2086,1,158.0
central,rural,2087,4,158.0
central,rural,2088,2,158.0
central,rural,2089,1,158.0
central,rural,2090,4,158.0
central,rural,2091,1,158.0
central,rural,2092,2,158.0
central,rural,2093,2,158.0
central,rural,2094,4,158.0
central,rural,2095,8,158.0
central,rural,2096,8,158.0
central,rural,2097,10,158.0
central,rural,2098,4,158.0
central,rural,2099,4,158.0
central,rural,2100,1,158.0
central,rural,2101,6,226.0
central,rural,2102,11,226.0
central,rural,2103,6,226.0
central,rural,2104,9,226.0
central,rural,2105,7,226.0
central,rural,2106,6,226.0
central,rural,2107,4,226.0
central,rural,2108,3,226.0
central,rural,2109,7,226.0
central,rural,2110,6,226.0
central,rural,2111,3,226.0
central,rural,2112,6,226.0
central,rural,2113,8,226.0
central,rural,2114,4,149.0
central,rural,2115,8,149.0
central,rural,2116,9,149.0
central,rural,2117,8,149.0
central,rural,2118,6,149.0
central,rural,2119,5,149.0
central,rural,2120,7,149.0
central,rural,2121,11,149.0
central,rural,2122,5,149.0
central,rural,2123,4,149.0
central,rural,2124,1,97.0
central,rural,2125,4,97.0
central,rural,2126,5,97.0
central,rural,2127,5,97.0
central,rural,2128,3,97.0
central,rural,2129,2,97.0
central,rural,2130,5,97.0
central,rural,2131,3,97.0
central,rural,2132,3,97.0
central,rural,2133,5,97.0
central,rural,2134,9,97.0
central,rural,2135,5,97.0
central,rural,2136,5,152.0
central,rural,2137,3,152.0
central,rural,2138,4,152.0
central,rural,2139,9,152.0
central,rural,2140,7,152.0
central,rural,2141,6,152.0
central,rural,2142,4,152.0
central,rural,2143,7,152.0
central,rural,2144,6,152.0
central,rural,2145,8,152.0
central,rural,2146,6,152.0
central,rural,2147,4,214.0
central,rural,2148,10,214.0
central,rural,2149,9,214.0
central,rural,2150,5,214.0
central,rural,2151,6,214.0
central,rural,2152,6,214.0
central,rural,2153,7,214.0
central,rural,2154,8,214.0
central,rural,2155,5,214.0
central,rural,2156,3,214.0
central,rural,2157,6,214.0
central,rural,2158,3,130.0
central,rural,2159,3,130.0
central,rural,2160,4,130.0
central,rural,2161,3,130.0
central,rural,2162,7,130.0
central,rural,2163,5,130.0
central,rural,2164,7,130.0
central,rural,2165,2,130.0
central,rural,2166,5,198.0
central,rural,2167,9,198.0
central,rural,2168,4,198.0
central,rural,2169,12,198.0
central,rural,2170,4,198.0
central,rural,2171,2,198.0
central,rural,2172,9,198.0
central,rural,2173,2,198.0
central,rural,2174,4,198.0
central,rural,2175,3,198.0
central,rural,2176,3,198.0
central,rural,2177,7,172.0
central,rural,2178,3,172.0
central,rural,2179,3,172.0
central,rural,2180,5,172.0
central,rural,2181,9,172.0
central,rural,2182,5,172.0
central,rural,2183,5,172.0
central,rural,2184,4,172.0
central,rural,2185,2,172.0
central,rural,2186,3,172.0
central,rural,2187,3,191.0
central,rural,2188,4,191.0
central,rural,2189,3,191.0
central,rural,2190,3,191.0
central,rural,2191,6,191.0
central,rural,2192,4,191.0
central,rural,2193,2,191.0
central,rural,2194,5,191.0
central,rural,2195,4,191.0
central,rural,2196,8,191.0
central,rural,2197,7,191.0
central,rural,2198,4,191.0
central,rural,2199,9,202.0
central,rural,2200,7,202.0
central,rural,2201,6,202.0
central,rural,2202,5,202.0
central,rural,2203,6,202.0
central,rural,2204,4,202.0
central,rural,2205,8,202.0
central,rural,2206,7,202.0
central,rural,2207,5,202.0
central,rural,2208,6,202.0
central,rural,2209,4,182.0
central,rural,2210,6,182.0
central,rural,2211,5,182.0
central,rural,2212,5,182.0
central,rural,2213,1,182.0
central,rural,2214,1,182.0
central,rural,2215,1,182.0
central,rural,2216,6,182.0
central,rural,2217,3,182.0
central,rural,2218,6,182.0
central,rural,2219,7,209.0
central,rural,2220,3,209.0
central,rural,2221,4,209.0
central,rural,2222,1,209.0
central,rural,2223,5,209.0
central,rural,2224,5,209.0
central,rural,2225,15,209.0
central,rural,2226,6,209.0
central,rural,2227,10,209.0
central,rural,2228,5,209.0
central,rural,2229,11,179.0
central,rural,2230,6,179.0
central,rural,2231,10,179.0
central,rural,2232,3,179.0
central,rural,2233,6,179.0
central,rural,2234,2,179.0
central,rural,2235,5,179.0
central,rural,2236,8,179.0
central,rural,2237,8,179.0
central,rural,2238,8,179.0
suroriente,urbana,2239,3,73.0
suroriente,urbana,2240,6,73.0
suroriente,urbana,2241,6,73.0
suroriente,urbana,2242,2,73.0
suroriente,urbana,2243,5,73.0
suroriente,urbana,2244,4,73.0
suroriente,urbana,2245,8,73.0
suroriente,urbana,2246,1,73.0
suroriente,urbana,2247,8,73.0
suroriente,urbana,2248,7,73.0
suroriente,urbana,2249,1,73.0
suroriente,urbana,2250,2,73.0
suroriente,urbana,2251,5,73.0
suroriente,urbana,2252,4,101.0
suroriente,urbana,2253,4,101.0
suroriente,urbana,2254,1,101.0
suroriente,urbana,2255,3,101.0
suroriente,urbana,2256,6,101.0
suroriente,urbana,2257,4,101.0
suroriente,urbana,2258,3,101.0
suroriente,urbana,2259,1,101.0
suroriente,urbana,2260,4,101.0
suroriente,rural,2261,6,175.0
suroriente,rural,2262,3,175.0
suroriente,rural,2263,10,175.0
suroriente,rural,2264,11,175.0
suroriente,rural,2265,7,175.0
suroriente,rural,2266,8,175.0
suroriente,rural,2267,2,175.0
suroriente,rural,2268,3,175.0
suroriente,rural,2269,6,175.0
suroriente,rural,2270,8,175.0
suroriente,rural,2271,2,175.0
suroriente,rural,2272,4,175.0
suroriente,urbana,2273,4,160.0
suroriente,urbana,2274,4,160.0
suroriente,urbana,2275,8,160.0
suroriente,urbana,2276,5,160.0
suroriente,urbana,2277,2,160.0
suroriente,urbana,2278,4,160.0
suroriente,urbana,2279,5,160.0
suroriente,urbana,2280,5,160.0
suroriente,urbana,2281,5,160.0
suroriente,urbana,2282,3,160.0
suroriente,urbana,2283,7,160.0
suroriente,urbana,2284,5,160.0
suroriente,rural,2285,8,203.0
suroriente,rural,2286,5,203.0
suroriente,rural,2287,10,203.0
suroriente,rural,2288,2,203.0
suroriente,rural,2289,3,203.0
suroriente,rural,2290,3,203.0
suroriente,rural,2291,2,203.0
suroriente,rural,2292,5,203.0
suroriente,rural,2293,12,203.0
suroriente,rural,2294,5,355.0
suroriente,rural,2295,6,355.0
suroriente,rural,2296,9,355.0
suroriente,rural,2297,5,355.0
suroriente,rural,2298,8,355.0
suroriente,rural,2299,5,355.0
suroriente,rural,2300,6,355.0
suroriente,rural,2301,13,355.0
suroriente,rural,2302,2,355.0
suroriente,rural,2303,2,355.0
suroriente,rural,2304,5,355.0
suroriente,urbana,2305,5,237.0
suroriente,urbana,2306,4,237.0
suroriente,urbana,2307,3,237.0
suroriente,urbana,2308,4,237.0
suroriente,urbana,2309,4,237.0
suroriente,urbana,2310,7,237.0
suroriente,urbana,2311,2,132.0
suroriente,urbana,2312,1,132.0
suroriente,urbana,2313,6,132.0
suroriente,urbana,2314,5,132.0
suroriente,urbana,2315,6,132.0
suroriente,urbana,2316,5,132.0
suroriente,urbana,2317,4,132.0
suroriente,urbana,2318,2,132.0
suroriente,urbana,2319,2,132.0
suroriente,urbana,2320,7,95.0
suroriente,urbana,2321,6,95.0
suroriente,urbana,2322,7,95.0
suroriente,urbana,2323,5,95.0
suroriente,urbana,2324,6,95.0
suroriente,urbana,2325,9,95.0
suroriente,urbana,2326,7,95.0
suroriente,urbana,2327,3,95.0
suroriente,urbana,2328,4,95.0
suroriente,urbana,2329,5,95.0
suroriente,urbana,2330,5,95.0
suroriente,urbana,2331,4,81.0
suroriente,urbana,2332,5,81.0
suroriente,urbana,2333,8,81.0
suroriente,urbana,2334,6,81.0
suroriente,urbana,2335,4,81.0
suroriente,urbana,2336,9,81.0
suroriente,urbana,2337,7,81.0
suroriente,urbana,2338,6,81.0
suroriente,urbana,2339,3,81.0
suroriente,urbana,2340,4,81.0
suroriente,urbana,2341,8,81.0
suroriente,urbana,2342,3,81.0
suroriente,urbana,2343,6,81.0
suroriente,rural,2344,3,181.0
suroriente,rural,2345,3,181.0
suroriente,rural,2346,1,181.0
suroriente,rural,2347,8,181.0
suroriente,rural,2348,5,181.0
suroriente,rural,2349,9,181.0
suroriente,rural,2350,8,181.0
suroriente,rural,2351,3,181.0
suroriente,rural,2352,7,181.0
suroriente,rural,2353,6,181.0
suroriente,rural,2354,5,225.0
suroriente,rural,2355,3,225.0
suroriente,rural,2356,6,225.0
suroriente,rural,2357,2,225.0
suroriente,rural,2358,10,225.0
suroriente,rural,2359,5,225.0
suroriente,rural,2360,8,225.0
suroriente,rural,2361,6,225.0
suroriente,rural,2362,5,225.0
suroriente,rural,2363,4,225.0
suroriente,rural,2364,4,409.0
suroriente,rural,2365,12,409.0
suroriente,rural,2366,9,409.0
suroriente,rural,2367,3,409.0
suroriente,rural,2368,4,409.0
suroriente,rural,2369,1,409.0
suroriente,rural,2370,6,409.0
suroriente,rural,2371,6,125.0
suroriente,rural,2372,7,125.0
suroriente,rural,2373,12,125.0
suroriente,rural,2374,5,125.0
suroriente,rural,2375,1,125.0
suroriente,rural,2376,3,125.0
suroriente,rural,2377,1,125.0
suroriente,rural,2378,1,125.0
suroriente,urbana,2379,6,85.0
suroriente,urbana,2380,3,85.0
suroriente,urbana,2381,6,85.0
suroriente,urbana,2382,8,85.0
suroriente,urbana,2383,3,85.0
suroriente,urbana,2384,5,85.0
suroriente,urbana,2385,7,85.0
suroriente,urbana,2386,4,85.0
suroriente,urbana,2387,4,85.0
suroriente,urbana,2388,7,85.0
suroriente,urbana,2389,4,182.0
suroriente,urbana,2390,5,182.0
suroriente,urbana,2391,2,182.0
suroriente,urbana,2392,4,182.0
suroriente,urbana,2393,4,182.0
suroriente,urbana,2394,4,182.0
suroriente,urbana,2395,5,115.0
suroriente,urbana,2396,2,115.0
suroriente,urbana,2397,4,115.0
suroriente,urbana,2398,11,115.0
suroriente,urbana,2399,8,115.0
suroriente,urbana,2400,4,115.0
suroriente,urbana,2401,8,115.0
suroriente,rural,2402,7,234.0
suroriente,rural,2403,7,234.0
suroriente,rural,2404,4,234.0
suroriente,rural,2405,6,234.0
suroriente,rural,2406,4,234.0
suroriente,rural,2407,3,234.0
suroriente,rural,2408,6,234.0
suroriente,rural,2409,4,234.0
suroriente,rural,2410,3,87.0
suroriente,rural,2411,6,87.0
suroriente,rural,2412,11,87.0
suroriente,rural,2413,6,87.0
suroriente,rural,2414,8,87.0
suroriente,rural,2415,4,87.0
suroriente,rural,2416,4,87.0
suroriente,rural,2417,7,87.0
suroriente,rural,2418,3,87.0
suroriente,rural,2419,2,137.0
suroriente,rural,2420,12,137.0
suroriente,rural,2421,2,137.0
suroriente,rural,2422,3,137.0
suroriente,rural,2423,3,137.0
suroriente,rural,2424,2,137.0
suroriente,rural,2425,7,137.0
suroriente,rural,2426,9,137.0
suroriente,rural,2427,12,137.0
suroriente,rural,2428,5,137.0
suroriente,urbana,2429,6,299.0
suroriente,urbana,2430,8,299.0
suroriente,urbana,2431,4,299.0
suroriente,urbana,2432,6,299.0
suroriente,urbana,2433,5,299.0
suroriente,urbana,2434,4,299.0
suroriente,urbana,2435,7,299.0
suroriente,urbana,2436,5,299.0
suroriente,urbana,2437,3,299.0
suroriente,rural,2438,3,201.0
suroriente,rural,2439,4,201.0
suroriente,rural,2440,4,201.0
suroriente,rural,2441,3,201.0
suroriente,rural,2442,3,201.0
suroriente,rural,2443,8,201.0
suroriente,rural,2444,3,201.0
suroriente,rural,2445,3,201.0
suroriente,rural,2446,2,201.0
suroriente,rural,2447,6,201.0
suroriente,rural,2448,4,201.0
suroriente,rural,2449,5,303.0
suroriente,rural,2450,1,303.0
suroriente,rural,2451,3,303.0
suroriente,rural,2452,5,303.0
suroriente,rural,2453,3,303.0
suroriente,rural,2454,4,303.0
suroriente,rural,2455,5,303.0
suroriente,rural,2456,8,303.0
suroriente,rural,2457,3,303.0
suroriente,rural,2458,8,303.0
suroriente,rural,2459,7,303.0
suroriente,rural,2460,4,183.0
suroriente,rural,2461,5,183.0
suroriente,rural,2462,6,183.0
suroriente,rural,2463,6,183.0
suroriente,rural,2464,6,183.0
suroriente,rural,2465,2,183.0
suroriente,rural,2466,9,183.0
suroriente,rural,2467,4,183.0
suroriente,rural,2468,2,183.0
suroriente,rural,2469,9,183.0
suroriente,urbana,2470,3,163.0
suroriente,urbana,2471,7,163.0
suroriente,urbana,2472,4,163.0
suroriente,urbana,2473,7,163.0
suroriente,urbana,2474,3,163.0
suroriente,urbana,2475,7,163.0
suroriente,urbana,2476,8,163.0
suroriente,urbana,2477,6,163.0
suroriente,urbana,2478,2,163.0
suroriente,urbana,2479,7,163.0
suroriente,urbana,2480,2,163.0
suroriente,rural,2481,7,209.0
suroriente,rural,2482,3,209.0
suroriente,rural,2483,3,209.0
suroriente,rural,2484,5,209.0
suroriente,rural,2485,11,209.0
suroriente,rural,2486,8,209.0
suroriente,rural,2487,5,209.0
suroriente,rural,2488,7,209.0
suroriente,rural,2489,8,209.0
suroriente,rural,2490,4,209.0
suroriente,rural,2491,7,209.0
suroriente,urbana,2492,8,234.0
suroriente,urbana,2493,5,234.0
suroriente,urbana,2494,5,234.0
suroriente,urbana,2495,6,234.0
suroriente,urbana,2496,4,234.0
suroriente,urbana,2497,3,234.0
suroriente,urbana,2498,5,234.0
suroriente,urbana,2499,8,234.0
suroriente,urbana,2500,4,234.0
suroriente,rural,2501,5,221.0
suroriente,rural,2502,6,221.0
suroriente,rural,2503,2,221.0
suroriente,rural,2504,4,221.0
suroriente,rural,2505,4,221.0
suroriente,rural,2506,5,221.0
suroriente,rural,2507,7,221.0
suroriente,rural,2508,5,221.0
suroriente,rural,2509,7,413.0
suroriente,rural,2510,6,413.0
suroriente,rural,2511,7,413.0
suroriente,rural,2512,4,413.0
suroriente,rural,2513,4,413.0
suroriente,rural,2514,5,413.0
suroriente,rural,2515,8,413.0
suroriente,rural,2516,3,413.0
suroriente,rural,2517,7,413.0
suroriente,rural,2518,2,497.0
suroriente,rural,2519,6,497.0
suroriente,rural,2520,7,497.0
suroriente,rural,2521,8,497.0
suroriente,rural,2522,2,497.0
suroriente,rural,2523,6,497.0
suroriente,rural,2524,4,497.0
suroriente,rural,2525,1,497.0
suroriente,rural,2526,3,497.0
suroriente,rural,2527,4,497.0
suroriente,rural,2528,3,497.0
suroriente,rural,2529,4,128.0
suroriente,rural,2530,6,128.0
suroriente,rural,2531,12,128.0
suroriente,rural,2532,4,128.0
suroriente,rural,2533,8,128.0
suroriente,rural,2534,7,128.0
suroriente,rural,2535,4,128.0
suroriente,rural,2536,5,128.0
suroriente,rural,2537,8,128.0
suroriente,rural,2538,3,128.0
suroriente,rural,2539,2,204.0
suroriente,rural,2540,4,204.0
suroriente,rural,2541,5,204.0
suroriente,rural,2542,6,204.0
suroriente,rural,2543,5,204.0
suroriente,rural,2544,5,204.0
suroriente,rural,2545,5,204.0
suroriente,rural,2546,7,204.0
suroriente,rural,2547,3,204.0
suroriente,rural,2548,4,204.0
suroriente,rural,2549,5,204.0
suroriente,rural,2550,3,204.0
suroriente,rural,2551,4,204.0
suroriente,rural,2552,3,204.0
suroriente,rural,2553,1,273.0
suroriente,rural,2554,5,273.0
suroriente,rural,2555,5,273.0
suroriente,rural,2556,4,273.0
suroriente,rural,2557,5,273.0
suroriente,rural,2558,4,273.0
suroriente,rural,2559,6,273.0
suroriente,rural,2560,9,273.0
suroriente,rural,2561,7,273.0
suroriente,rural,2562,1,273.0
suroriente,rural,2563,14,273.0
suroriente,rural,2564,4,158.0
suroriente,rural,2565,5,158.0
suroriente,rural,2566,8,158.0
suroriente,rural,2567,6,158.0
suroriente,rural,2568,4,158.0
suroriente,rural,2569,3,158.0
suroriente,rural,2570,7,158.0
suroriente,rural,2571,6,158.0
suroriente,rural,2572,5,158.0
suroriente,rural,2573,3,158.0
suroriente,rural,2574,8,158.0
suroriente,rural,2575,11,158.0
suroccidente,rural,2576,6,618.0
suroccidente,rural,2577,12,618.0
suroccidente,rural,2578,5,618.0
suroccidente,rural,2579,3,618.0
suroccidente,rural,2580,11,618.0
suroccidente,rural,2581,5,618.0
suroccidente,rural,2582,7,618.0
suroccidente,rural,2583,11,618.0
suroccidente,rural,2584,5,618.0
suroccidente,rural,2585,8,618.0
suroccidente,rural,2586,3,618.0
suroccidente,rural,2587,9,618.0
suroccidente,rural,2588,6,618.0
suroccidente,rural,2589,7,618.0
suroccidente,rural,2590,3,618.0
suroccidente,rural,2591,4,539.0
suroccidente,rural,2592,8,539.0
suroccidente,rural,2593,5,539.0
suroccidente,rural,2594,8,539.0
suroccidente,rural,2595,2,539.0
suroccidente,rural,2596,3,539.0
suroccidente,rural,2597,8,539.0
suroccidente,rural,2598,4,539.0
suroccidente,rural,2599,7,539.0
suroccidente,rural,2600,10,539.0
suroccidente,urbana,2601,6,387.0
suroccidente,urbana,2602,11,387.0
suroccidente,urbana,2603,5,387.0
suroccidente,urbana,2604,4,387.0
suroccidente,urbana,2605,5,387.0
suroccidente,urbana,2606,2,387.0
suroccidente,urbana,2607,7,387.0
suroccidente,urbana,2608,4,387.0
suroccidente,urbana,2609,6,387.0
suroccidente,urbana,2610,4,387.0
suroccidente,rural,2611,7,409.0
suroccidente,rural,2612,5,409.0
suroccidente,rural,2613,4,409.0
suroccidente,rural,2614,5,409.0
suroccidente,rural,2615,3,409.0
suroccidente,rural,2616,3,409.0
suroccidente,rural,2617,3,409.0
suroccidente,rural,2618,9,409.0
suroccidente,rural,2619,8,409.0
suroccidente,urbana,2620,6,298.0
suroccidente,urbana,2621,3,298.0
suroccidente,urbana,2622,6,298.0
suroccidente,urbana,2623,2,298.0
suroccidente,urbana,2624,4,298.0
suroccidente,urbana,2625,3,298.0
suroccidente,urbana,2626,2,298.0
suroccidente,urbana,2627,4,298.0
suroccidente,urbana,2628,3,298.0
suroccidente,urbana,2629,1,448.0
suroccidente,urbana,2630,6,448.0
suroccidente,urbana,2631,9,448.0
suroccidente,urbana,2632,3,448.0
suroccidente,urbana,2633,6,448.0
suroccidente,urbana,2634,9,448.0
suroccidente,urbana,2635,8,448.0
suroccidente,urbana,2636,8,448.0
suroccidente,urbana,2637,11,448.0
suroccidente,urbana,2638,6,448.0
suroccidente,urbana,2639,3,448.0
suroccidente,rural,2640,12,533.0
suroccidente,rural,2641,4,533.0
suroccidente,rural,2642,3,533.0
suroccidente,rural,2643,9,533.0
suroccidente,rural,2644,3,533.0
suroccidente,rural,2645,6,533.0
suroccidente,rural,2646,7,533.0
suroccidente,urbana,2647,1,267.0
